1
52,52
13,8
16,8
19,8
22,8
25,8
28,8
31,8
34,8
37,8
40,8
39,10
37,10
35,10
33,10
31,10
29,10
27,10
25,10
23,10
21,10
19,10
17,10
15,10
13,10
11,10
9,10
5,12
7,12
9,12
11,12
13,12
15,12
17,12
19,12
21,12
23,12
25,12
27,12
29,12
31,12
33,12
35,12
37,12
39,12
41,12
43,12
47,14
45,14
43,14
41,14
39,14
37,14
35,14
33,14
31,14
29,14
27,14
25,14
23,14
21,14
19,14
17,14
15,14
13,14
11,14
9,14
7,14
5,14
4,16
6,16
8,16
10,16
12,16
14,16
16,16
18,16
20,16
22,16
24,16
26,16
28,16
30,16
32,16
34,16
36,16
38,16
40,16
42,16
44,16
46,16
48,16
50,16
51,20
49,20
47,20
45,20
43,20
41,20
39,20
37,20
35,20
33,20
31,20
29,20
27,20
25,20
23,20
21,20
19,20
17,20
15,20
13,20
11,20
9,20
7,20
5,20
3,20
1,20
2,24
4,24
6,24
8,24
10,24
12,24
14,24
16,24
18,24
20,24
22,24
24,24
26,24
28,24
30,24
32,24
34,24
36,24
38,24
40,24
42,24
44,24
46,24
48,24
50,24
52,24
52,28
50,28
48,28
46,28
44,28
42,28
40,28
38,28
36,28
34,28
32,28
30,28
28,28
26,28
24,28
22,28
20,28
18,28
16,28
14,28
12,28
10,28
8,28
6,28
4,28
2,28
1,32
3,32
5,32
7,32
9,32
11,32
13,32
15,32
17,32
19,32
21,32
23,32
25,32
27,32
29,32
31,32
33,32
35,32
37,32
39,32
41,32
43,32
45,32
47,32
49,32
51,32
50,36
48,36
46,36
44,36
42,36
40,36
38,36
36,36
34,36
32,36
30,36
28,36
26,36
24,36
22,36
20,36
18,36
16,36
14,36
12,36
10,36
8,36
6,36
4,36
5,40
7,40
9,40
11,40
13,40
15,40
17,40
19,40
21,40
23,40
25,40
27,40
29,40
31,40
33,40
35,40
37,40
39,40
41,40
43,40
45,40
47,40
43,44
41,44
39,44
37,44
35,44
33,44
31,44
29,44
27,44
25,44
23,44
21,44
19,44
17,44
15,44
13,44
11,44
9,44
7,44
5,44
9,48
11,48
13,48
15,48
17,48
19,48
21,48
23,48
25,48
27,48
29,48
31,48
33,48
35,48
37,48
39,48
32,52
30,52
28,52
26,52
24,52
22,52
20,52
18,52
16,52
14,52
