1
53,118
49,115
42,113
38,112
34,112
29,112
24,113
19,115
15,117
11,121
8,125
6,130
5,136
5,140
6,146
8,152
10,156
13,161
17,164
21,167
26,169
32,170
38,170
44,169
49,166
53,163
76,147
76,142
76,137
81,127
81,132
81,137
81,142
81,147
81,152
81,157
86,162
86,157
86,152
86,147
86,142
86,137
86,132
86,127
86,122
91,117
91,122
91,127
91,132
91,137
91,142
91,147
91,152
91,157
91,162
91,167
96,167
96,162
96,157
96,152
96,147
96,142
96,137
96,132
96,127
96,122
96,117
101,112
101,117
101,122
101,127
101,132
101,137
101,142
101,147
101,152
101,157
101,162
101,167
101,172
106,172
106,167
106,162
106,157
106,152
106,147
106,142
106,137
106,132
106,127
106,122
106,117
106,112
111,117
111,122
111,127
111,132
111,137
111,142
111,147
111,152
111,157
111,162
111,167
116,167
116,162
116,157
116,152
116,147
116,142
116,137
116,132
116,127
116,122
116,117
121,122
121,127
121,132
121,137
121,142
121,147
121,152
121,157
121,162
126,157
126,152
126,147
126,142
126,137
126,132
126,127
131,137
131,142
131,147
196,118
192,115
188,113
181,112
177,112
172,112
167,113
162,115
158,117
154,121
151,125
149,130
148,136
148,140
149,146
151,152
153,156
156,161
160,164
164,167
169,169
175,170
181,170
187,169
192,166
196,163
215,147
215,142
215,137
220,127
220,132
220,137
220,142
220,147
220,152
220,157
225,162
225,157
225,152
225,147
225,142
225,137
225,132
225,127
225,122
230,117
230,122
230,127
230,132
230,137
230,142
230,147
230,152
230,157
230,162
230,167
235,167
235,162
235,157
235,152
235,147
235,142
235,137
235,132
235,127
235,122
235,117
240,112
240,117
240,122
240,127
240,132
240,137
240,142
240,147
240,152
240,157
240,162
240,167
240,172
245,172
245,167
245,162
245,157
245,152
245,147
245,142
245,137
245,132
245,127
245,122
245,117
245,112
250,117
250,122
250,127
250,132
250,137
250,142
250,147
250,152
250,157
250,162
250,167
255,167
255,162
255,157
255,152
255,147
255,142
255,137
255,132
255,127
255,122
255,117
260,122
260,127
260,132
260,137
260,142
260,147
260,152
260,157
260,162
265,157
265,152
265,147
265,142
265,137
265,132
265,127
270,137
270,142
270,147
219,68
219,62
219,56
219,49
219,45
219,40
219,35
219,30
219,25
219,20
219,15
219,9
223,9
227,9
231,9
235,9
238,10
242,12
245,15
247,18
248,22
248,25
248,29
247,33
245,36
243,39
240,42
236,43
232,44
227,44
223,44
302,66
296,65
291,64
287,62
284,60
281,57
278,54
276,50
274,47
273,43
272,39
272,35
272,30
273,25
275,20
278,16
282,12
286,10
291,8
296,7
301,7
305,7
309,8
313,9
318,11
323,14
327,18
330,23
332,28
333,32
334,36
334,40
333,44
332,48
330,51
328,54
325,57
321,60
318,62
314,64
308,66
396,14
392,11
388,9
381,8
377,8
372,8
367,9
362,11
358,13
354,17
351,21
349,26
348,32
348,36
349,42
351,48
353,52
356,57
360,60
364,63
369,65
375,66
381,66
387,65
392,62
396,59
445,66
439,65
434,64
430,62
427,60
424,57
421,54
419,50
417,47
416,43
415,39
415,35
415,30
416,25
418,20
421,16
425,12
429,10
434,8
439,7
444,7
448,7
452,8
456,9
461,11
466,14
470,18
473,23
475,28
476,32
477,36
477,40
476,44
475,48
473,51
471,54
468,57
464,60
461,62
457,64
451,66
446,177
440,177
436,177
432,177
428,177
424,177
419,177
419,171
419,166
419,161
419,156
419,151
419,145
419,140
419,135
419,130
419,125
419,120
419,114
502,175
496,174
491,173
487,171
484,169
481,166
478,163
476,159
474,156
473,152
472,148
472,144
472,139
473,134
475,129
478,125
482,121
486,119
491,117
496,116
501,116
505,116
509,117
513,118
518,120
523,123
527,127
530,132
532,137
533,141
534,145
534,149
533,153
532,157
530,160
528,163
525,166
521,169
518,171
514,173
508,175
596,121
592,118
588,116
581,115
577,115
572,115
567,116
562,118
558,120
554,124
551,128
549,133
548,139
548,143
549,149
551,155
553,159
556,164
560,167
564,170
569,172
575,173
581,173
587,172
592,169
596,166
645,175
639,174
634,173
630,171
627,169
624,166
621,163
619,159
617,156
616,152
615,148
615,144
615,139
616,134
618,129
621,125
625,121
629,119
634,117
639,116
644,116
648,116
652,117
656,118
661,120
666,123
670,127
673,132
675,137
676,141
677,145
677,149
676,153
675,157
673,160
671,163
668,166
664,169
661,171
657,173
651,175
